@relation house
@attribute housesize numeric
@attribute bedrooms numeric
@attribute lattitude numeric
@attribute longitude numeric
@attribute status numeric
@attribute sellingprice numeric
@data
1488.0,3,12.9908,77.7218,1,100000.0
5300.0,7,13.0196,77.5968,1,9.5E7
14.0,1,12.8441,77.6794,1,440000.0
500.0,1,12.8441,77.6794,1,450000.0
600.0,2,12.8441,77.6794,1,500000.0
1404.0,2,12.8441,77.6794,1,519999.97
700.0,2,12.8441,77.6794,1,600000.0
1200.0,2,12.8441,77.6794,1,600000.0
450.0,1,12.9908,77.7218,1,680000.0
450.0,1,12.9908,77.7218,1,680000.0
450.0,1,12.9913,77.6874,1,680000.0
450.0,1,12.9908,77.7218,1,680000.0
450.0,1,12.9913,77.6874,1,680000.0
450.0,1,12.9913,77.6874,1,680000.0
800.0,2,12.9913,77.6874,1,700000.0
1200.0,2,12.9913,77.6874,0,700000.0
450.0,1,12.9908,77.7218,1,740000.0
450.0,1,12.9913,77.6874,1,790000.0
450.0,1,12.9913,77.6874,1,790000.0
450.0,1,12.9913,77.6874,1,800000.0
450.0,1,12.9913,77.6874,1,800000.0
450.0,1,12.9913,77.6874,1,800000.0
451.0,1,12.9913,77.6874,1,800000.0
453.0,1,12.9913,77.6874,1,800000.0
450.0,1,12.9913,77.6874,1,800000.0
450.0,1,12.9913,77.6874,1,800000.0
450.0,1,12.9913,77.6874,1,800000.0
450.0,1,12.9719,77.6412,1,800000.0
450.0,1,12.9908,77.7218,1,800000.0
450.0,1,12.9719,77.6412,1,800000.0
450.0,1,12.9719,77.6412,1,800000.0
450.0,1,12.9719,77.6412,1,800000.0
450.0,1,12.9719,77.6412,1,800000.0
451.0,1,12.9719,77.6412,1,800000.0
450.0,1,12.9719,77.6412,1,800000.0
450.0,1,12.9908,77.7218,1,800000.0
450.0,1,12.9908,77.7218,1,800000.0
450.0,1,12.9908,77.7218,1,800000.0
450.0,1,13.004,77.6878,1,800000.0
450.0,1,13.004,77.6878,1,800000.0
450.0,1,13.004,77.6878,1,800000.0
450.0,1,13.004,77.6878,1,800000.0
450.0,1,13.004,77.6878,1,820000.0
600.0,1,13.004,77.6878,1,900000.0
600.0,1,13.0769,77.593,1,900000.0
600.0,1,13.0769,77.593,1,900000.0
450.0,1,13.0769,77.593,1,900000.0
600.0,1,12.858,77.5277,1,900000.0
600.0,1,12.858,77.5277,1,900000.0
450.0,1,12.858,77.5277,1,900000.0
600.0,1,12.858,77.5277,1,900000.0
600.0,1,12.858,77.5277,1,900000.0
1200.0,2,12.858,77.5277,1,900000.0
600.0,1,12.858,77.5277,1,900000.0
600.0,1,12.858,77.5277,1,900000.0
600.0,1,12.858,77.5277,1,900000.0
600.0,1,12.858,77.5277,1,900000.0
450.0,1,12.9719,77.6412,1,900000.0
600.0,1,12.9719,77.6412,1,900000.0
600.0,1,12.9719,77.6412,1,900000.0
450.0,1,12.9719,77.6412,1,900000.0
600.0,1,12.9719,77.6412,1,900000.0
600.0,1,12.9719,77.6412,1,900000.0
600.0,1,12.9416,77.5579,1,900000.0
600.0,1,12.9416,77.5579,1,900000.0
600.0,1,12.8971,77.6263,1,900000.0
450.0,1,12.9908,77.7218,1,900000.0
600.0,1,12.8971,77.6263,1,900000.0
600.0,1,12.8648,77.651,1,900000.0
600.0,1,12.8648,77.651,1,900000.0
600.0,1,12.8648,77.651,1,900000.0
600.0,1,12.8648,77.651,1,900000.0
600.0,1,12.8648,77.651,1,900000.0
600.0,1,12.8648,77.651,1,900000.0
600.0,1,12.8648,77.651,1,900000.0
600.0,1,12.8648,77.651,1,900000.0
600.0,1,12.8648,77.651,1,900000.0
600.0,1,12.8648,77.651,1,900000.0
450.0,1,12.8648,77.651,1,900000.0
600.0,1,12.8648,77.651,1,900000.0
600.0,1,12.8648,77.651,1,900000.0
450.0,1,12.8648,77.651,1,920000.0
450.0,1,12.8648,77.651,1,920000.0
450.0,1,12.8648,77.651,1,920000.0
450.0,1,12.9558,77.719,1,920000.0
450.0,1,12.9558,77.719,1,920000.0
450.0,1,12.9558,77.719,1,920000.0
450.0,1,12.9558,77.719,1,920000.0
450.0,1,12.9558,77.719,1,920000.0
450.0,1,12.9558,77.719,1,920000.0
450.0,1,12.9558,77.719,1,920000.0
450.0,1,12.9558,77.719,1,950000.0
700.0,1,13.1042,77.5713,1,950000.0
550.0,1,13.1042,77.5713,1,1000000.0
550.0,1,13.1042,77.5713,1,1000000.0
550.0,1,13.1042,77.5713,1,1000000.0
550.0,2,13.1042,77.5713,1,1000000.0
650.0,1,13.2927,77.5389,1,1000000.0
550.0,1,13.2927,77.5389,1,1000000.0
550.0,1,13.2927,77.5389,1,1000000.0
700.0,1,13.2927,77.5389,1,1000000.0
550.0,1,13.2927,77.5389,1,1000000.0
650.0,1,12.8648,77.651,1,1000000.0
550.0,1,12.8441,77.6794,1,1000000.0
550.0,1,12.9166,77.6101,1,1000000.0
550.0,1,12.8441,77.6794,1,1000000.0
1420.0,3,12.9177,77.6238,1,1000000.0
700.0,1,12.9558,77.719,1,1000000.0
550.0,1,12.9558,77.719,1,1000000.0
550.0,2,13.004,77.6878,1,1000000.0
700.0,1,13.004,77.6878,1,1000000.0
550.0,1,13.004,77.6878,1,1000000.0
650.0,1,13.004,77.6878,1,1000000.0
550.0,1,13.028,77.64,1,1000000.0
700.0,1,13.1042,77.5713,1,1000000.0
550.0,1,13.1042,77.5713,1,1000000.0
550.0,1,13.1042,77.5713,1,1000000.0
400.0,1,12.7105,77.6911,1,1000000.0
650.0,1,13.0031,77.5643,1,1000000.0
650.0,1,13.0031,77.5643,1,1000000.0
700.0,1,12.9967,77.654,1,1000000.0
700.0,1,12.9967,77.654,1,1000000.0
550.0,1,12.9967,77.654,1,1000000.0
700.0,1,12.9967,77.654,1,1000000.0
260.0,1,13.1042,77.5713,0,1000000.0
550.0,2,13.1042,77.5713,1,1000000.0
700.0,1,13.1042,77.5713,1,1000000.0
650.0,1,12.8984,77.6179,1,1000000.0
