0.9986725754827547,5
0.9900332225913622,5
0.9,5
0.9999999999998028,1
0.9794871794871796,5
0.9941176470588236,5
0.9333333333333333,5
0.972972972972973,1
1.0,1
0.9818181818181818,5
0.946236559139785,5
0.9904761904761905,5
0.9928571428571429,5
0.9747292418772563,5
0.9808917197452229,5
0.9593908629441624,5
0.9683794466403162,5
0.9199999999999999,5
0.9583333333333333,5
0.9871382636655949,5
0.9999999226947438,1
0.9908256880733946,5
0.9969788519637462,5
0.9805825242718447,5
0.9793103448275862,5
0.9928315412186379,5
0.9982334475700939,1
0.987012987012987,5
0.9915966386554622,5
0.9452054794520548,5
0.9272727272727272,5
0.9454545454545454,5
0.8455168319093065,4
0.975609756097561,5
0.9999999951630465,5
0.9679144385026738,5
0.9777777777777779,5
0.9558823529411764,5
0.9906542056074766,1
0.9923954372623573,5
0.9765625,5
0.9999481348249619,1
0.9884393063583815,1
0.9971289934674881,1
0.9820359281437125,5
0.8620689655172413,4
0.9992106021583619,5
0.9550561797752809,5
0.96,5
0.9628462197858448,5
0.9998257002537043,5
0.9777777777777779,5
0.9565217391304348,5
0.9574468085106382,5
0.9580838323353293,5
0.9810606060606061,5
0.9692832764505119,5
0.9836065573770492,1
0.9830508474576272,5
0.9855072463768115,1
0.9793814432989691,5
0.9230769230769231,1
0.9997690691270523,1
0.9836065573770492,5
0.9552238805970149,5
0.999999940468282,1
0.9696969696969697,5
0.998912529592089,1
0.9999999954905361,1
0.9893617021276595,5
0.9799171451016909,5
0.9636363636363636,5
1.0,1
0.8928571428571428,4
0.96,5
0.9568345323741008,5
0.9626168224299065,5
0.9745580064008093,1
0.8035685118046015,4
0.9705882352941176,5
0.5921820482869724,3
0.9705882352941176,5
0.9736842105263158,5
0.9444444444444444,5
0.9772727272727273,5
0.9189189189189189,5
0.8571428571428572,4
0.9607843137254902,5
0.9931506849315068,1
0.935483870967742,5
0.9680851063829787,5
0.9692307692307692,5
0.967741935483871,5
0.9923076923076923,5
1.0,5
0.9999817845312778,5
0.9032258064516129,5
0.9850566174739424,1
0.9649122807017544,5
0.9751552795031055,5
0.9891891891891892,5
0.9894736842105263,5
0.9736842105263158,5
0.9999935916034799,1
0.9873417721518987,5
0.9849397590361446,5
0.9398496240601504,5
0.9694656488549618,5
0.991701244813278,5
0.9726027397260274,5
0.9803921568627452,5
0.9720279720279721,5
0.9285714285714286,5
0.9919354838709677,1
0.95,5
0.9272727272727272,5
0.9719626168224299,5
0.9820359281437125,5
0.9894736842105263,5
0.9508196721311475,5
0.9833333333333334,1
0.9702970297029703,5
0.9701986754966887,5
0.9702970297029703,5
0.9834437086092715,5
1.0,1
0.9863013698630136,5
0.9444444444444444,5
0.9523809523809523,5
0.9823321554770318,5
0.972,5
0.9945945945945946,5
0.9939024390243902,5
0.9859154929577465,5
0.9913793103448276,5
0.8714285714285714,4
0.9999999999278761,1
0.937007874015748,5
0.9829545454545454,5
0.9921259842519685,5
0.9924242424242424,5
0.9871794871794872,5
0.9893617021276595,5
0.9866666666666667,5
0.9973483077998839,1
0.993103448275862,1
1.0,1
0.9896907216494846,5
0.9826237797024088,1
0.989010989010989,5
1.0,1
0.9835164835164836,5
0.9669421487603306,5
0.925,5
0.9726027397260274,5
1.0,1
0.983739837398374,5
0.994949494949495,1
0.9942196531791907,1
0.9804878048780488,5
0.9583333333333333,5
0.975609756097561,5
0.9850746268656716,5
0.9935483870967742,1
0.937888198757764,5
0.9432989690721649,5
0.959349593495935,5
0.9946808510638299,1
0.9767441860465116,5
0.9824561403508771,5
1.0,1
0.9642857142857143,5
0.9999999999995319,5
0.9772727272727273,5
0.9555555555555555,5
0.9923076923076923,5
0.975,5
0.987012987012987,5
0.9926470588235294,5
0.9167319449292725,1
0.9716981132075472,5
0.9932432432432432,5
0.990909090909091,1
0.9682539682539683,5
0.9999999197434382,5
0.9777777777777779,5
